{'image': [[88, 90, 91, 93, 92, 90, 90, 94], [90, 92, 92, 90, 92, 91, 91, 92], [89, 89, 92, 91, 90, 91, 92, 93], [88, 89, 89, 88, 90, 91, 92, 94], [87, 91, 89, 88, 91, 89, 90, 92], [88, 87, 86, 88, 90, 89, 89, 90], [85, 86, 87, 86, 90, 86, 89, 86], [85, 84, 83, 83, 85, 85, 86, 89]], 'bbox': [], 'category_id': [], 'timestamp': 1628035774682, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 91, 91, 93, 93, 92, 92], [91, 90, 90, 90, 92, 91, 92, 93], [91, 92, 92, 89, 91, 91, 91, 93], [91, 89, 89, 90, 91, 91, 90, 93], [88, 91, 91, 89, 90, 90, 90, 91], [86, 86, 89, 89, 89, 89, 91, 88], [85, 88, 85, 88, 89, 87, 88, 89], [83, 83, 87, 83, 85, 85, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035870085, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 89, 93, 90, 92, 91, 90, 93], [93, 91, 90, 90, 91, 91, 92, 91], [87, 94, 91, 91, 90, 91, 90, 94], [90, 88, 89, 88, 89, 91, 90, 91], [89, 90, 89, 90, 90, 90, 88, 91], [88, 88, 87, 89, 89, 91, 89, 90], [87, 86, 86, 89, 88, 88, 89, 89], [82, 84, 85, 84, 85, 86, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035870883, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 92, 91, 93, 88, 93, 90, 94], [91, 94, 91, 91, 91, 91, 91, 91], [86, 90, 92, 92, 91, 92, 91, 94], [90, 87, 90, 88, 91, 90, 90, 91], [88, 90, 89, 88, 90, 90, 91, 91], [87, 89, 87, 89, 91, 89, 90, 91], [87, 85, 86, 89, 88, 87, 86, 87], [85, 83, 84, 82, 85, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035871086, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 92, 90, 93, 90, 94], [89, 91, 92, 92, 91, 91, 92, 92], [90, 90, 91, 91, 90, 91, 90, 92], [89, 88, 88, 90, 91, 92, 90, 91], [87, 89, 90, 88, 88, 90, 89, 90], [87, 87, 87, 88, 88, 89, 88, 90], [86, 86, 88, 87, 90, 86, 90, 87], [84, 83, 83, 82, 88, 84, 83, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035871687, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 93, 90, 91, 93, 90, 95], [91, 92, 91, 92, 91, 93, 92, 95], [86, 90, 90, 90, 90, 90, 90, 93], [88, 87, 89, 88, 90, 91, 91, 93], [88, 91, 87, 89, 88, 90, 91, 90], [89, 87, 87, 89, 88, 90, 89, 88], [86, 86, 86, 86, 88, 87, 90, 86], [83, 82, 83, 82, 84, 84, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035872086, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 92, 93, 92, 91, 92, 91], [92, 91, 92, 93, 91, 92, 92, 93], [88, 89, 90, 91, 91, 91, 93, 92], [89, 91, 90, 89, 91, 89, 92, 90], [89, 89, 89, 89, 90, 90, 89, 89], [86, 88, 87, 89, 91, 89, 90, 88], [87, 87, 87, 86, 89, 85, 88, 87], [84, 81, 85, 80, 85, 85, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035872485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 94, 92, 92, 90, 91, 92, 96], [91, 92, 92, 92, 91, 90, 92, 93], [88, 90, 91, 90, 92, 90, 92, 92], [88, 89, 88, 88, 90, 89, 91, 92], [88, 89, 89, 89, 89, 90, 89, 91], [87, 87, 87, 89, 89, 91, 91, 90], [86, 84, 87, 87, 89, 86, 90, 86], [84, 84, 85, 83, 84, 86, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035872688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 93, 91, 91, 91, 93, 89, 91], [90, 91, 92, 91, 90, 92, 93, 92], [89, 88, 89, 91, 90, 91, 93, 92], [88, 87, 89, 88, 90, 91, 93, 92], [87, 88, 89, 90, 88, 90, 89, 90], [88, 87, 88, 88, 90, 89, 90, 91], [85, 85, 87, 87, 87, 87, 92, 87], [84, 84, 86, 85, 85, 83, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035872884, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 92, 91, 92, 91, 91, 93], [91, 91, 90, 92, 92, 91, 90, 93], [91, 90, 90, 90, 90, 92, 91, 95], [89, 88, 89, 89, 91, 91, 90, 93], [88, 87, 88, 89, 89, 89, 91, 92], [88, 87, 87, 89, 90, 89, 90, 90], [84, 88, 88, 88, 88, 86, 89, 88], [82, 82, 84, 82, 85, 84, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035873087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 93, 92, 93, 91, 91, 92, 92], [90, 91, 91, 92, 91, 92, 90, 93], [89, 89, 90, 92, 89, 91, 90, 93], [90, 86, 90, 88, 91, 91, 92, 92], [88, 89, 90, 89, 89, 90, 90, 92], [87, 85, 88, 89, 89, 90, 91, 92], [86, 85, 88, 86, 89, 88, 89, 89], [84, 83, 84, 83, 83, 85, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035873290, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 90, 92, 92, 90, 91, 93], [89, 90, 90, 91, 91, 91, 92, 93], [87, 88, 90, 90, 90, 91, 91, 92], [90, 89, 87, 90, 89, 92, 90, 91], [88, 89, 90, 91, 88, 89, 92, 88], [88, 86, 86, 88, 90, 89, 90, 88], [85, 86, 89, 88, 88, 85, 89, 87], [81, 82, 84, 85, 85, 85, 83, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035873485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 92, 90, 91, 91, 93, 94], [91, 91, 90, 91, 91, 92, 91, 93], [89, 89, 90, 91, 90, 91, 90, 92], [91, 87, 87, 88, 90, 90, 90, 92], [89, 88, 87, 90, 89, 89, 91, 89], [88, 89, 87, 89, 90, 90, 90, 89], [86, 85, 87, 87, 87, 86, 91, 88], [83, 84, 85, 84, 84, 85, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035873688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 91, 91, 92, 90, 95], [89, 90, 90, 89, 91, 91, 91, 93], [87, 91, 90, 91, 92, 92, 91, 92], [88, 87, 88, 90, 90, 92, 90, 90], [87, 90, 88, 90, 89, 90, 90, 91], [90, 87, 88, 88, 90, 91, 91, 90], [87, 84, 85, 86, 90, 87, 89, 88], [83, 84, 81, 84, 86, 86, 86, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035873891, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 92, 88, 89, 92, 92, 92, 95], [90, 90, 91, 92, 92, 92, 91, 90], [86, 90, 91, 91, 90, 91, 91, 94], [90, 88, 91, 90, 90, 93, 91, 92], [91, 88, 89, 89, 90, 89, 91, 91], [86, 87, 87, 89, 90, 89, 87, 89], [86, 86, 87, 88, 88, 87, 91, 87], [82, 84, 84, 84, 84, 86, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035874087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 91, 91, 91, 92, 90, 93], [88, 92, 92, 91, 91, 91, 92, 95], [89, 88, 89, 91, 90, 91, 91, 94], [91, 86, 88, 89, 89, 90, 91, 92], [90, 90, 89, 89, 88, 90, 89, 92], [89, 86, 88, 88, 90, 89, 91, 88], [87, 84, 86, 87, 89, 87, 87, 87], [87, 85, 83, 83, 84, 84, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035874290, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 91, 90, 91, 91, 90, 92], [90, 88, 91, 91, 92, 90, 91, 92], [91, 90, 89, 89, 89, 92, 93, 91], [91, 88, 88, 89, 90, 92, 93, 93], [88, 89, 88, 89, 89, 89, 93, 91], [86, 86, 87, 89, 90, 89, 90, 90], [85, 86, 85, 88, 89, 86, 89, 89], [82, 83, 84, 82, 83, 86, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035874486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 90, 92, 93, 92, 93, 94], [90, 90, 89, 91, 90, 90, 92, 92], [89, 91, 89, 91, 89, 90, 90, 95], [89, 86, 89, 89, 89, 91, 93, 91], [88, 89, 90, 89, 88, 89, 90, 89], [88, 86, 88, 89, 91, 89, 90, 90], [85, 87, 86, 88, 89, 88, 90, 86], [82, 81, 83, 83, 84, 87, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035874885, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 89, 90, 92, 90, 91, 93], [91, 90, 90, 91, 90, 92, 91, 93], [88, 91, 90, 91, 90, 92, 89, 93], [92, 88, 88, 90, 92, 90, 93, 92], [88, 89, 89, 89, 89, 88, 90, 90], [89, 87, 87, 88, 90, 90, 90, 88], [85, 86, 87, 87, 89, 87, 89, 87], [83, 83, 83, 83, 85, 84, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035875088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 91, 90, 91, 92, 92, 94], [88, 89, 90, 91, 92, 91, 89, 93], [90, 90, 90, 92, 91, 91, 91, 93], [88, 87, 89, 88, 89, 92, 90, 91], [87, 90, 89, 90, 88, 89, 91, 89], [89, 86, 86, 89, 89, 89, 91, 89], [87, 84, 87, 88, 89, 88, 89, 85], [83, 82, 83, 84, 84, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035875283, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 87, 91, 90, 91, 91, 92, 94], [90, 88, 91, 91, 92, 90, 90, 92], [87, 89, 89, 91, 88, 90, 91, 92], [90, 87, 87, 88, 88, 90, 91, 91], [87, 87, 89, 89, 87, 89, 90, 91], [88, 86, 86, 88, 91, 88, 89, 89], [86, 84, 86, 87, 87, 86, 89, 88], [82, 82, 86, 81, 83, 83, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035875486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 90, 90, 92, 91, 92, 93], [88, 89, 91, 90, 91, 90, 91, 92], [87, 89, 89, 90, 90, 91, 91, 94], [89, 87, 88, 90, 91, 91, 92, 93], [87, 90, 89, 90, 88, 89, 89, 91], [87, 85, 88, 89, 90, 88, 89, 88], [85, 86, 86, 87, 89, 86, 88, 88], [83, 83, 84, 82, 83, 86, 86, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035875689, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 87, 92, 93, 91, 91, 91, 96], [90, 89, 91, 92, 91, 90, 91, 93], [90, 87, 90, 90, 89, 91, 91, 94], [90, 87, 87, 87, 90, 90, 91, 91], [88, 89, 90, 90, 89, 89, 90, 91], [88, 87, 87, 89, 89, 91, 89, 90], [85, 85, 87, 88, 90, 89, 89, 86], [83, 85, 84, 82, 84, 85, 84, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035875885, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 91, 92, 91, 93, 91, 93], [91, 91, 90, 92, 90, 91, 90, 95], [86, 91, 89, 91, 90, 91, 91, 93], [89, 87, 88, 89, 89, 90, 93, 91], [87, 88, 91, 90, 87, 89, 90, 91], [90, 86, 87, 88, 90, 90, 89, 90], [86, 86, 86, 87, 90, 87, 90, 85], [85, 82, 85, 84, 83, 87, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035876088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 92, 93, 91, 91, 92, 96], [90, 92, 91, 91, 90, 93, 90, 95], [88, 90, 91, 91, 90, 90, 93, 93], [90, 88, 89, 90, 90, 90, 92, 92], [88, 90, 88, 90, 88, 88, 90, 91], [87, 87, 88, 90, 90, 89, 92, 88], [85, 85, 88, 89, 88, 88, 91, 89], [85, 85, 83, 82, 83, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035876291, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 92, 91, 91, 90, 91, 94], [92, 89, 92, 90, 90, 89, 93, 92], [88, 88, 91, 91, 90, 90, 91, 91], [87, 88, 89, 89, 91, 90, 92, 92], [87, 87, 89, 90, 89, 89, 92, 89], [88, 86, 87, 87, 90, 89, 89, 92], [85, 87, 87, 87, 90, 89, 88, 88], [81, 84, 85, 84, 85, 84, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035876487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 92, 91, 91, 92, 92, 90], [92, 90, 90, 93, 91, 91, 91, 91], [87, 90, 89, 92, 90, 91, 92, 94], [89, 87, 89, 89, 91, 91, 92, 92], [89, 87, 89, 90, 89, 89, 89, 90], [87, 86, 87, 87, 89, 91, 89, 90], [87, 87, 86, 85, 87, 85, 90, 89], [85, 82, 85, 82, 84, 86, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035876886, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 88, 91, 90, 90, 91, 92], [89, 90, 90, 90, 90, 89, 91, 91], [89, 89, 90, 89, 89, 92, 90, 93], [90, 87, 89, 89, 90, 90, 89, 93], [87, 89, 88, 91, 90, 88, 90, 92], [90, 86, 87, 88, 90, 89, 89, 86], [87, 86, 86, 89, 89, 88, 87, 88], [84, 82, 85, 81, 85, 85, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628035877089, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 88, 90, 93, 90, 92, 91, 93], [90, 90, 91, 90, 91, 91, 92, 92], [87, 89, 89, 92, 90, 91, 92, 94], [90, 88, 89, 88, 90, 91, 92, 93], [87, 89, 89, 90, 90, 88, 90, 91], [87, 86, 86, 87, 89, 90, 88, 89], [85, 86, 88, 89, 91, 87, 88, 87], [85, 84, 84, 83, 85, 84, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035877284, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 92, 91, 91, 91, 92, 95], [89, 89, 91, 91, 92, 91, 91, 93], [90, 90, 90, 90, 91, 91, 90, 95], [90, 87, 90, 89, 91, 90, 91, 91], [86, 88, 89, 90, 88, 88, 90, 89], [86, 89, 87, 89, 89, 90, 90, 89], [87, 87, 86, 86, 90, 88, 88, 87], [83, 85, 84, 82, 85, 85, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035877487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 92, 90, 92, 92, 93], [89, 90, 91, 90, 90, 91, 92, 92], [90, 90, 91, 89, 90, 91, 91, 93], [89, 89, 90, 89, 90, 92, 92, 92], [90, 89, 89, 89, 89, 88, 91, 90], [88, 86, 86, 89, 87, 89, 89, 90], [87, 85, 87, 86, 88, 87, 89, 87], [84, 85, 85, 84, 85, 83, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035877683, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 89, 91, 91, 92, 92, 91, 94], [89, 91, 90, 91, 91, 91, 91, 92], [88, 87, 91, 91, 91, 91, 91, 93], [89, 88, 88, 88, 91, 90, 89, 90], [91, 88, 89, 88, 89, 88, 90, 91], [89, 87, 88, 87, 89, 89, 90, 89], [87, 86, 89, 88, 89, 88, 91, 89], [83, 85, 83, 83, 86, 87, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035877886, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 88, 89, 92, 92, 91, 92, 93], [91, 88, 90, 91, 90, 91, 92, 92], [88, 89, 89, 90, 89, 91, 90, 93], [89, 88, 88, 89, 89, 92, 92, 91], [90, 89, 89, 88, 90, 89, 90, 92], [87, 85, 89, 87, 90, 88, 90, 89], [86, 86, 88, 87, 87, 87, 88, 88], [84, 84, 83, 82, 85, 86, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035878082, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 91, 92, 92, 92, 90, 93], [90, 89, 90, 90, 92, 91, 90, 92], [90, 89, 90, 92, 90, 91, 92, 92], [91, 88, 89, 87, 91, 92, 91, 92], [89, 88, 88, 89, 89, 89, 90, 91], [88, 87, 87, 89, 91, 88, 90, 90], [85, 85, 85, 87, 88, 88, 88, 88], [81, 83, 83, 81, 87, 85, 83, 82]], 'bbox': [], 'category_id': [], 'timestamp': 1628035878285, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 88, 92, 91, 90, 92, 89, 95], [89, 88, 91, 91, 91, 91, 92, 92], [89, 86, 90, 89, 91, 91, 90, 94], [91, 89, 88, 89, 90, 91, 91, 92], [89, 90, 90, 92, 89, 89, 91, 91], [89, 86, 88, 87, 90, 90, 90, 88], [86, 85, 88, 88, 89, 87, 88, 86], [84, 82, 83, 82, 84, 87, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035878488, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 91, 89, 91, 92, 93, 95], [90, 89, 92, 91, 92, 89, 91, 93], [89, 93, 90, 90, 92, 91, 92, 92], [88, 87, 87, 89, 89, 91, 91, 93], [88, 88, 90, 91, 89, 89, 90, 93], [88, 89, 86, 89, 90, 89, 90, 91], [87, 85, 88, 87, 89, 86, 90, 90], [85, 84, 84, 83, 84, 85, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035878684, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[86, 91, 89, 92, 91, 93, 91, 93], [90, 90, 90, 92, 92, 91, 90, 92], [90, 89, 90, 91, 89, 90, 91, 92], [89, 89, 90, 88, 92, 92, 91, 94], [87, 88, 89, 89, 89, 89, 90, 90], [89, 87, 88, 88, 90, 90, 92, 89], [86, 86, 88, 88, 90, 88, 90, 88], [84, 84, 86, 83, 85, 87, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035878887, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[87, 91, 90, 91, 90, 89, 90, 92], [90, 88, 91, 90, 91, 90, 92, 94], [90, 88, 89, 90, 90, 92, 91, 92], [89, 88, 89, 88, 90, 90, 92, 92], [88, 88, 87, 89, 90, 89, 90, 89], [89, 86, 87, 89, 91, 90, 88, 90], [87, 86, 85, 88, 86, 87, 90, 88], [83, 83, 85, 82, 85, 84, 83, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035879082, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 88, 92, 91, 93, 91, 90, 93], [90, 89, 90, 91, 91, 90, 92, 91], [87, 90, 91, 90, 89, 91, 91, 95], [90, 88, 89, 87, 91, 91, 93, 91], [87, 89, 89, 87, 88, 88, 89, 89], [90, 86, 88, 88, 90, 89, 90, 90], [87, 85, 86, 87, 89, 85, 90, 88], [82, 79, 84, 83, 83, 86, 83, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035879285, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 87, 89, 91, 89, 91, 92, 93], [90, 88, 91, 90, 89, 91, 90, 94], [89, 89, 91, 90, 91, 91, 92, 92], [89, 87, 89, 88, 91, 91, 90, 92], [89, 88, 89, 88, 89, 90, 88, 90], [88, 86, 87, 87, 90, 90, 90, 88], [86, 87, 86, 87, 91, 87, 88, 88], [82, 83, 82, 83, 86, 84, 82, 85]], 'bbox': [[0.875, 0.375, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628035879684, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 90, 94, 92, 93, 93, 95], [88, 90, 91, 91, 90, 90, 91, 93], [89, 91, 90, 89, 91, 89, 90, 93], [90, 86, 87, 88, 90, 91, 90, 92], [87, 87, 88, 90, 88, 89, 88, 90], [89, 86, 87, 88, 90, 89, 90, 89], [86, 87, 85, 87, 89, 86, 89, 86], [84, 82, 85, 82, 84, 84, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035879887, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 91, 92, 92, 91, 92, 91, 94], [89, 89, 92, 90, 91, 92, 90, 93], [88, 89, 90, 90, 90, 92, 90, 94], [90, 88, 90, 88, 92, 92, 91, 90], [88, 90, 87, 90, 90, 88, 91, 90], [87, 87, 88, 88, 90, 89, 91, 90], [87, 85, 87, 88, 91, 87, 88, 88], [81, 82, 84, 83, 85, 85, 83, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035880083, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 90, 92, 91, 90, 89, 92], [90, 91, 90, 92, 89, 91, 90, 92], [87, 89, 89, 89, 89, 92, 90, 91], [91, 88, 88, 89, 91, 91, 91, 91], [88, 87, 89, 89, 88, 89, 91, 90], [88, 87, 88, 88, 90, 89, 91, 92], [86, 85, 86, 88, 90, 87, 89, 90], [83, 83, 84, 82, 86, 85, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628035880286, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 90, 91, 91, 91, 90, 94], [88, 90, 91, 92, 90, 90, 93, 93], [87, 87, 90, 89, 89, 91, 89, 92], [90, 88, 88, 88, 92, 89, 92, 92], [90, 89, 89, 88, 89, 90, 90, 90], [86, 88, 87, 87, 89, 90, 90, 90], [85, 87, 86, 88, 90, 88, 90, 88], [82, 85, 84, 84, 84, 87, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035880489, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 91, 92, 89, 91, 90, 90], [88, 90, 92, 91, 90, 89, 90, 91], [87, 88, 88, 90, 90, 91, 91, 92], [89, 88, 89, 89, 91, 90, 91, 92], [86, 90, 89, 90, 89, 87, 89, 89], [85, 85, 86, 86, 88, 89, 89, 91], [86, 87, 85, 87, 90, 88, 88, 88], [84, 83, 84, 84, 85, 83, 85, 82]], 'bbox': [], 'category_id': [], 'timestamp': 1628035880685, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 92, 91, 91, 90, 92, 93], [89, 89, 91, 92, 90, 91, 92, 92], [87, 89, 90, 90, 91, 91, 90, 92], [90, 88, 88, 88, 91, 90, 90, 92], [88, 88, 88, 88, 89, 89, 88, 88], [87, 87, 88, 87, 89, 90, 89, 91], [86, 86, 86, 86, 87, 86, 89, 87], [82, 83, 85, 81, 85, 85, 87, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035880888, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 91, 92, 92, 90, 91, 89, 94], [90, 88, 91, 90, 92, 91, 89, 94], [87, 89, 91, 90, 89, 92, 89, 92], [89, 87, 89, 89, 89, 91, 92, 91], [89, 87, 88, 89, 89, 87, 88, 91], [88, 86, 87, 89, 88, 88, 89, 88], [84, 86, 86, 84, 88, 85, 88, 88], [83, 84, 84, 82, 85, 84, 83, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035881083, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 90, 91, 91, 90, 91, 93], [89, 90, 91, 91, 91, 91, 92, 95], [87, 90, 90, 91, 89, 90, 89, 93], [89, 89, 88, 88, 89, 92, 91, 90], [86, 90, 89, 91, 90, 89, 90, 91], [86, 86, 87, 87, 89, 90, 90, 91], [85, 87, 86, 88, 88, 89, 89, 89], [83, 84, 84, 84, 84, 86, 87, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628035881286, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 92, 91, 91, 91, 93, 92], [89, 91, 89, 90, 90, 92, 90, 93], [88, 89, 90, 90, 90, 92, 90, 95], [89, 89, 89, 89, 89, 90, 92, 92], [87, 89, 88, 91, 89, 89, 89, 88], [88, 86, 88, 89, 89, 89, 90, 90], [86, 87, 87, 89, 87, 88, 89, 86], [84, 82, 85, 84, 83, 86, 88, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035881482, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 89, 88, 89, 91, 92, 90, 96], [89, 90, 89, 92, 92, 91, 91, 94], [89, 89, 89, 92, 91, 90, 91, 93], [89, 87, 88, 88, 91, 90, 90, 91], [89, 89, 89, 90, 89, 90, 90, 92], [86, 86, 89, 87, 89, 89, 89, 89], [85, 86, 86, 88, 88, 88, 90, 88], [83, 84, 87, 82, 86, 84, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628035881685, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 91, 89, 92, 90, 93], [90, 88, 90, 91, 90, 91, 91, 93], [88, 89, 90, 91, 90, 93, 91, 92], [87, 88, 88, 89, 89, 92, 92, 92], [86, 89, 89, 91, 90, 88, 90, 89], [88, 85, 85, 88, 90, 90, 89, 89], [83, 88, 85, 86, 89, 85, 88, 85], [84, 84, 83, 83, 85, 85, 84, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628035881888, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[86, 88, 91, 90, 90, 91, 90, 93], [88, 90, 90, 92, 92, 90, 89, 91], [89, 88, 90, 89, 88, 90, 89, 93], [88, 85, 88, 87, 90, 90, 91, 91], [89, 88, 88, 89, 88, 88, 90, 89], [88, 85, 86, 88, 91, 88, 89, 87], [85, 85, 88, 87, 88, 87, 87, 86], [84, 84, 82, 81, 84, 86, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628035882084, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
